site,tortid,sex,year,quarter,status,temperature,rainfall,local_tort_density,local_burrow_density,std_homerange,survey_rate,survey_freq,tort_survey,burrow_count,logistic_count
MC,CN819,M,2013,1,C,50.899999999999999,0.81499999999999995,0.0,1.0,0.057982756057319187,0.14285714285714285,0.3518518518518518,0.625,2,1
MC,CN819,M,2013,2,C,74.049999999999997,0.16249999999999998,0.066666666666666666,1.1333333333333333,0.18286084208397313,0.17391304347826086,0.53262786596119949,0.7142857142857143,4,1
MC,CN819,M,2013,3,C,82.799999999999997,0.1925,0.0,1.1111111111111112,0.19726455844766666,0.13114754098360656,0.48583877995642705,0.5294117647058824,3,1
MC,CN818,F,2012,1,C,52.5,0.51000000000000001,0.0,2.6000000000000001,2.2737367544323206e-13,0.052631578947368418,0.67901234567901236,0.8333333333333334,2,1
MC,CN818,F,2012,2,NA,78.36666666666666,0.14666666666666667,nan,nan,NA,0.34782608695652173,0.33037037037037037,0.0,0,0
MC,CN818,F,2012,3,C,84.849999999999994,0.83749999999999991,0.1111111111111111,2.3333333333333335,0.056786161064511141,0.22499999999999998,0.58201058201058209,0.6428571428571429,5,1
MC,CN818,F,2013,1,C,50.899999999999999,0.81499999999999995,0.0,2.0,0.0,0.14285714285714285,0.3518518518518518,0.375,1,0
MC,CN818,F,2013,2,C,74.049999999999997,0.16249999999999998,0.0,1.2307692307692308,0.048633284903874828,0.17391304347826086,0.53262786596119949,0.6190476190476191,2,1
MC,CN818,F,2013,3,C,82.799999999999997,0.1925,0.0,1.0,0.056313096200626446,0.13114754098360656,0.48583877995642705,0.6470588235294118,2,1
PV,PV151,M,2009,1,NA,52.049999999999997,0.23000000000000001,nan,nan,NA,0.091836734693877542,0.08804347826086957,0.0,0,0
PV,PV151,M,2009,2,NA,72.475000000000009,0.077499999999999999,nan,nan,NA,0.18811881188118812,0.34510869565217395,0.0,0,0
PV,PV151,M,2009,3,NA,84.650000000000006,0.082500000000000004,nan,nan,NA,0.091836734693877542,0.10217391304347827,0.0,0,0
PV,PV151,M,2011,1,C,51.799999999999997,0.48999999999999999,1.0,1.0,0.0,0.021276595744680851,0.23550724637681161,1.0,2,1
PV,PV151,M,2011,2,C,68.450000000000003,0.16,0.0,1.1428571428571428,0.14404552803847337,0.27966101694915257,0.2813299232736573,0.20588235294117646,4,1
PV,PV151,M,2011,3,C,82.899999999999991,0.65999999999999992,0.0,1.0,0.12734762613505909,0.17094017094017094,0.077122153209109728,0.2857142857142857,3,1
PV,PV151,M,2012,1,C,52.5,0.51000000000000001,0.0,1.0,0.0,0.04716981132075472,0.23550724637681156,1.0,2,1
PV,PV151,M,2012,2,C,73.300000000000011,0.17999999999999999,0.3125,1.0625,0.041607554284239609,0.22680412371134021,0.30056710775047263,0.6956521739130435,3,1
PV,PV151,M,2012,3,C,84.849999999999994,0.83749999999999991,0.0,0.8571428571428571,0.1357784867705282,0.21008403361344538,0.18938127090301002,0.5384615384615384,6,1
PV,PV151,M,2013,1,C,50.899999999999999,0.81499999999999995,0.0,1.0,0.0,0.125,0.11594202898550726,0.3333333333333333,1,0
PV,PV151,M,2013,2,C,74.049999999999997,0.16249999999999998,0.0,1.0,0.0,0.17857142857142858,0.099896480331262902,0.19047619047619047,1,0
PV,PV151,M,2013,3,NA,82.799999999999997,0.1925,nan,nan,NA,0.19491525423728814,0.10416666666666667,0.0,0,0
PV,PV150,M,2009,1,NA,52.049999999999997,0.23000000000000001,nan,nan,NA,0.091836734693877542,0.08804347826086957,0.0,0,0
PV,PV150,M,2009,2,NA,72.475000000000009,0.077499999999999999,nan,nan,NA,0.18811881188118812,0.34510869565217395,0.0,0,0
PV,PV150,M,2009,3,NA,84.650000000000006,0.082500000000000004,nan,nan,NA,0.091836734693877542,0.10217391304347827,0.0,0,0
PV,PV150,M,2011,1,C,51.799999999999997,0.48999999999999999,0.0,1.0,0.0,0.021276595744680851,0.23550724637681161,1.0,2,1
PV,PV150,M,2011,2,C,68.450000000000003,0.16,0.0,0.59999999999999998,0.13272702135612935,0.27966101694915257,0.2813299232736573,0.14705882352941177,2,1
PV,PV150,M,2011,3,C,82.899999999999991,0.65999999999999992,0.0,0.33333333333333331,0.049058922238653269,0.17094017094017094,0.077122153209109728,0.2857142857142857,2,1
PV,PV150,M,2012,1,C,52.5,0.51000000000000001,0.0,1.0,2.2737367544323206e-13,0.04716981132075472,0.23550724637681156,1.0,2,1
PV,PV150,M,2012,2,C,73.300000000000011,0.17999999999999999,0.0,0.76923076923076927,0.10309925686260674,0.22680412371134021,0.30056710775047263,0.5652173913043478,3,1
PV,PV150,M,2012,3,C,84.849999999999994,0.83749999999999991,0.0,0.38095238095238093,0.14126368529556849,0.21008403361344538,0.18938127090301002,0.8076923076923077,3,1
PV,PV150,M,2013,1,C,50.899999999999999,0.81499999999999995,0.0,1.0,0.0,0.125,0.11594202898550726,0.5,1,0
PV,PV150,M,2013,2,C,74.049999999999997,0.16249999999999998,0.0,0.55555555555555558,0.13617090225265965,0.17857142857142858,0.099896480331262902,0.42857142857142855,3,1
PV,PV150,M,2013,3,C,82.799999999999997,0.1925,0.076923076923076927,0.46153846153846156,0.10237189988658227,0.19491525423728814,0.10416666666666667,0.5416666666666666,2,1
PV,PV153,M,2009,1,NA,52.049999999999997,0.23000000000000001,nan,nan,NA,0.091836734693877542,0.08804347826086957,0.0,0,0
PV,PV153,M,2009,2,NA,72.475000000000009,0.077499999999999999,nan,nan,NA,0.18811881188118812,0.34510869565217395,0.0,0,0
PV,PV153,M,2009,3,NA,84.650000000000006,0.082500000000000004,nan,nan,NA,0.091836734693877542,0.10217391304347827,0.0,0,0
PV,PV153,M,2011,1,NA,51.799999999999997,0.48999999999999999,nan,nan,NA,0.021276595744680851,0.23550724637681161,0.0,0,0
PV,PV153,M,2011,2,NA,68.450000000000003,0.16,nan,nan,NA,0.27966101694915257,0.2813299232736573,0.0,0,0
PV,PV153,M,2011,3,NA,82.899999999999991,0.65999999999999992,nan,nan,NA,0.17094017094017094,0.077122153209109728,0.0,0,0
PV,PV153,M,2012,1,C,52.5,0.51000000000000001,0.0,2.3333333333333335,2.2737367544323206e-13,0.04716981132075472,0.23550724637681156,1.0,2,1
PV,PV153,M,2012,2,C,73.300000000000011,0.17999999999999999,0.29999999999999999,2.1000000000000001,0.057047791781020346,0.22680412371134021,0.30056710775047263,0.43478260869565216,1,0
PV,PV153,M,2012,3,C,84.849999999999994,0.83749999999999991,0.33333333333333331,2.0476190476190474,0.1838229293601634,0.21008403361344538,0.18938127090301002,0.8076923076923077,5,1
PV,PV153,M,2013,1,C,50.899999999999999,0.81499999999999995,0.75,2.0,0.0,0.125,0.11594202898550726,0.6666666666666666,1,0
PV,PV153,M,2013,2,C,74.049999999999997,0.16249999999999998,0.083333333333333329,2.0833333333333335,0.16061818173590814,0.17857142857142858,0.099896480331262902,0.5714285714285714,3,1
PV,PV153,M,2013,3,C,82.799999999999997,0.1925,0.20000000000000001,1.8,0.19460876019843357,0.19491525423728814,0.10416666666666667,0.4166666666666667,7,1
PV,PV152,F,2009,1,NA,52.049999999999997,0.23000000000000001,nan,nan,NA,0.091836734693877542,0.08804347826086957,0.0,0,0
PV,PV152,F,2009,2,NA,72.475000000000009,0.077499999999999999,nan,nan,NA,0.18811881188118812,0.34510869565217395,0.0,0,0
PV,PV152,F,2009,3,NA,84.650000000000006,0.082500000000000004,nan,nan,NA,0.091836734693877542,0.10217391304347827,0.0,0,0
PV,PV152,F,2011,1,C,51.799999999999997,0.48999999999999999,0.0,1.6666666666666667,5.6843418860808015e-14,0.021276595744680851,0.23550724637681161,1.0,2,1
PV,PV152,F,2011,2,NA,68.450000000000003,0.16,nan,nan,NA,0.27966101694915257,0.2813299232736573,0.0,0,0
PV,PV152,F,2011,3,C,82.899999999999991,0.65999999999999992,0.25,0.25,0.045771795754513706,0.17094017094017094,0.077122153209109728,0.19047619047619047,1,0
PV,PV152,F,2012,1,C,52.5,0.51000000000000001,0.0,2.0,2.2737367544323206e-13,0.04716981132075472,0.23550724637681156,1.0,2,1
PV,PV152,F,2012,2,C,73.300000000000011,0.17999999999999999,0.0,1.0666666666666667,0.065183277816724172,0.22680412371134021,0.30056710775047263,0.6521739130434783,2,1
PV,PV152,F,2012,3,C,84.849999999999994,0.83749999999999991,0.047619047619047616,1.2857142857142858,0.2648583302903369,0.21008403361344538,0.18938127090301002,0.8076923076923077,6,1
PV,PV152,F,2013,1,C,50.899999999999999,0.81499999999999995,0.0,1.0,5.6843418860808015e-14,0.125,0.11594202898550726,0.5,1,0
PV,PV152,F,2013,2,C,74.049999999999997,0.16249999999999998,0.0,1.75,0.052891721333603037,0.17857142857142858,0.099896480331262902,0.38095238095238093,3,1
PV,PV152,F,2013,3,C,82.799999999999997,0.1925,0.0,1.5,0.088777118695850643,0.19491525423728814,0.10416666666666667,0.4166666666666667,4,1
PV,PV155,F,2009,1,NA,52.049999999999997,0.23000000000000001,nan,nan,NA,0.091836734693877542,0.08804347826086957,0.0,0,0
PV,PV155,F,2009,2,NA,72.475000000000009,0.077499999999999999,nan,nan,NA,0.18811881188118812,0.34510869565217395,0.0,0,0
PV,PV155,F,2009,3,NA,84.650000000000006,0.082500000000000004,nan,nan,NA,0.091836734693877542,0.10217391304347827,0.0,0,0
PV,PV155,F,2011,1,C,51.799999999999997,0.48999999999999999,0.0,1.0,5.6843418860808015e-14,0.021276595744680851,0.23550724637681161,1.0,2,1
PV,PV155,F,2011,2,C,68.450000000000003,0.16,0.0,0.375,0.14141352652252492,0.27966101694915257,0.2813299232736573,0.23529411764705882,1,0
PV,PV155,F,2011,3,C,82.899999999999991,0.65999999999999992,0.0,0.16666666666666666,0.081692488196519614,0.17094017094017094,0.077122153209109728,0.2857142857142857,1,0
PV,PV155,F,2012,1,C,52.5,0.51000000000000001,0.0,1.0,5.6843418860808015e-14,0.04716981132075472,0.23550724637681156,1.0,2,1
PV,PV155,F,2012,2,C,73.300000000000011,0.17999999999999999,0.0,1.0714285714285714,0.11825760524971989,0.22680412371134021,0.30056710775047263,0.6086956521739131,3,1
PV,PV155,F,2012,3,C,84.849999999999994,0.83749999999999991,0.047619047619047616,0.90476190476190477,0.2748857429236527,0.21008403361344538,0.18938127090301002,0.8076923076923077,6,1
PV,PV155,F,2013,1,C,50.899999999999999,0.81499999999999995,0.0,1.0,5.6843418860808015e-14,0.125,0.11594202898550726,0.5,1,0
PV,PV155,F,2013,2,C,74.049999999999997,0.16249999999999998,0.0,0.75,0.16176170913770738,0.17857142857142858,0.099896480331262902,0.38095238095238093,2,1
PV,PV155,F,2013,3,C,82.799999999999997,0.1925,0.0,0.76923076923076927,0.29887392662444895,0.19491525423728814,0.10416666666666667,0.5416666666666666,4,1
PV,PV156,F,2009,1,NA,52.049999999999997,0.23000000000000001,nan,nan,NA,0.091836734693877542,0.08804347826086957,0.0,0,0
PV,PV156,F,2009,2,NA,72.475000000000009,0.077499999999999999,nan,nan,NA,0.18811881188118812,0.34510869565217395,0.0,0,0
PV,PV156,F,2009,3,NA,84.650000000000006,0.082500000000000004,nan,nan,NA,0.091836734693877542,0.10217391304347827,0.0,0,0
PV,PV156,F,2011,1,NA,51.799999999999997,0.48999999999999999,nan,nan,NA,0.021276595744680851,0.23550724637681161,0.0,0,0
PV,PV156,F,2011,2,NA,68.450000000000003,0.16,nan,nan,NA,0.27966101694915257,0.2813299232736573,0.0,0,0
PV,PV156,F,2011,3,NA,82.899999999999991,0.65999999999999992,nan,nan,NA,0.17094017094017094,0.077122153209109728,0.0,0,0
PV,PV156,F,2012,1,NA,52.5,0.51000000000000001,nan,nan,NA,0.04716981132075472,0.23550724637681156,0.0,0,0
PV,PV156,F,2012,2,NA,73.300000000000011,0.17999999999999999,nan,nan,NA,0.22680412371134021,0.30056710775047263,0.0,0,0
PV,PV156,F,2012,3,NA,84.849999999999994,0.83749999999999991,nan,nan,NA,0.21008403361344538,0.18938127090301002,0.0,0,0
PV,PV156,F,2013,1,C,50.899999999999999,0.81499999999999995,0.0,1.0,2.2737367544323206e-13,0.125,0.11594202898550726,0.5,1,0
PV,PV156,F,2013,2,C,74.049999999999997,0.16249999999999998,0.40000000000000002,1.8,0.073650971166422122,0.17857142857142858,0.099896480331262902,0.23809523809523808,1,0
PV,PV156,F,2013,3,C,82.799999999999997,0.1925,0.090909090909090912,0.90909090909090906,0.16879438781615039,0.19491525423728814,0.10416666666666667,0.4583333333333333,3,1
PV,PV109,F,2009,1,C,52.049999999999997,0.23000000000000001,0.0,0.0,0.34564427958732624,0.091836734693877542,0.08804347826086957,0.6,0,0
PV,PV109,F,2009,2,C,72.475000000000009,0.077499999999999999,0.0,0.46666666666666667,0.05454588236345996,0.18811881188118812,0.34510869565217395,0.75,1,0
PV,PV109,F,2009,3,C,84.650000000000006,0.082500000000000004,0.0,0.44444444444444442,0.087160913733867765,0.091836734693877542,0.10217391304347827,0.9,0,0
PV,PV109,F,2011,1,C,51.799999999999997,0.48999999999999999,0.0,1.0,5.6843418860808015e-14,0.021276595744680851,0.23550724637681161,1.0,2,1
PV,PV109,F,2011,2,C,68.450000000000003,0.16,0.25,0.25,0.16566351372275973,0.27966101694915257,0.2813299232736573,0.5882352941176471,2,1
PV,PV109,F,2011,3,C,82.899999999999991,0.65999999999999992,0.0,0.33333333333333331,0.61816787286081176,0.17094017094017094,0.077122153209109728,0.2857142857142857,2,1
PV,PV109,F,2012,1,C,52.5,0.51000000000000001,0.0,2.0,5.6843418860808015e-14,0.04716981132075472,0.23550724637681156,1.0,2,1
PV,PV109,F,2012,2,C,73.300000000000011,0.17999999999999999,0.0,1.8125,0.043733668354405252,0.22680412371134021,0.30056710775047263,0.6956521739130435,3,1
PV,PV109,F,2012,3,C,84.849999999999994,0.83749999999999991,0.0,1.2857142857142858,0.50171243610761529,0.21008403361344538,0.18938127090301002,0.8076923076923077,4,1
PV,PV109,F,2013,1,C,50.899999999999999,0.81499999999999995,0.0,2.0,5.6843418860808015e-14,0.125,0.11594202898550726,0.5,1,0
PV,PV109,F,2013,2,C,74.049999999999997,0.16249999999999998,0.0,1.25,0.14636231707415745,0.17857142857142858,0.099896480331262902,0.38095238095238093,3,1
PV,PV109,F,2013,3,C,82.799999999999997,0.1925,0.0,1.5,0.20270031699975208,0.19491525423728814,0.10416666666666667,0.5,5,1
PV,FW7454,M,2009,1,NA,52.049999999999997,0.23000000000000001,nan,nan,NA,0.091836734693877542,0.08804347826086957,0.0,0,0
PV,FW7454,M,2009,2,NA,72.475000000000009,0.077499999999999999,nan,nan,NA,0.18811881188118812,0.34510869565217395,0.0,0,0
PV,FW7454,M,2009,3,NA,84.650000000000006,0.082500000000000004,nan,nan,NA,0.091836734693877542,0.10217391304347827,0.0,0,0
PV,FW7454,M,2011,1,C,51.799999999999997,0.48999999999999999,0.0,1.0,2.2737367544323206e-13,0.021276595744680851,0.23550724637681161,1.0,2,1
PV,FW7454,M,2011,2,C,68.450000000000003,0.16,0.0,0.42857142857142855,0.096283886112188966,0.27966101694915257,0.2813299232736573,0.20588235294117646,2,1
PV,FW7454,M,2011,3,C,82.899999999999991,0.65999999999999992,0.0,0.5,0.14298016052320975,0.17094017094017094,0.077122153209109728,0.2857142857142857,1,0
PV,FW7454,M,2012,1,C,52.5,0.51000000000000001,0.0,1.3333333333333333,2.2737367544323206e-13,0.04716981132075472,0.23550724637681156,1.0,2,1
PV,FW7454,M,2012,2,C,73.300000000000011,0.17999999999999999,0.0,1.0,0.088099581833405077,0.22680412371134021,0.30056710775047263,0.6956521739130435,3,1
PV,FW7454,M,2012,3,C,84.849999999999994,0.83749999999999991,0.0,0.5714285714285714,0.12523829456711347,0.21008403361344538,0.18938127090301002,0.8076923076923077,5,1
PV,FW7454,M,2013,1,C,50.899999999999999,0.81499999999999995,0.0,1.0,2.2737367544323206e-13,0.125,0.11594202898550726,0.5,1,0
PV,FW7454,M,2013,2,C,74.049999999999997,0.16249999999999998,0.0,1.2222222222222223,0.12595234628331564,0.17857142857142858,0.099896480331262902,0.42857142857142855,4,1
PV,FW7454,M,2013,3,C,82.799999999999997,0.1925,0.0,0.83333333333333337,0.29995500501263317,0.19491525423728814,0.10416666666666667,0.5,5,1
PV,PV139,F,2009,1,C,52.049999999999997,0.23000000000000001,0.0,0.0,0.0088484477685193338,0.091836734693877542,0.08804347826086957,0.9,0,0
PV,PV139,F,2009,2,C,72.475000000000009,0.077499999999999999,0.0,0.7142857142857143,0.043202164327277158,0.18811881188118812,0.34510869565217395,0.35,1,0
PV,PV139,F,2009,3,C,84.650000000000006,0.082500000000000004,0.0,0.0,0.090725640937529953,0.091836734693877542,0.10217391304347827,0.9,0,0
PV,PV139,F,2011,1,C,51.799999999999997,0.48999999999999999,0.0,1.0,2.8421709430404007e-13,0.021276595744680851,0.23550724637681161,1.0,2,1
PV,PV139,F,2011,2,C,68.450000000000003,0.16,0.14999999999999999,0.84999999999999998,0.078182470393814221,0.27966101694915257,0.2813299232736573,0.5882352941176471,3,1
PV,PV139,F,2011,3,C,82.899999999999991,0.65999999999999992,0.0,1.1666666666666667,0.05342678075100564,0.17094017094017094,0.077122153209109728,0.2857142857142857,2,1
PV,PV139,F,2012,1,NA,52.5,0.51000000000000001,nan,nan,NA,0.04716981132075472,0.23550724637681156,0.0,0,0
PV,PV139,F,2012,2,C,73.300000000000011,0.17999999999999999,0.0,0.7142857142857143,0.05218964883075293,0.22680412371134021,0.30056710775047263,0.6086956521739131,2,1
PV,PV139,F,2012,3,NA,84.849999999999994,0.83749999999999991,nan,nan,NA,0.21008403361344538,0.18938127090301002,0.0,0,0
PV,PV139,F,2013,1,NA,50.899999999999999,0.81499999999999995,nan,nan,NA,0.125,0.11594202898550726,0.0,0,0
PV,PV139,F,2013,2,NA,74.049999999999997,0.16249999999999998,nan,nan,NA,0.17857142857142858,0.099896480331262902,0.0,0,0
PV,PV139,F,2013,3,NA,82.799999999999997,0.1925,nan,nan,NA,0.19491525423728814,0.10416666666666667,0.0,0,0
PV,PV118,M,2009,1,C,52.049999999999997,0.23000000000000001,0.0,0.0,0.0093028623633686341,0.091836734693877542,0.08804347826086957,0.6,0,0
PV,PV118,M,2009,2,C,72.475000000000009,0.077499999999999999,0.0,0.75,0.031470826136646216,0.18811881188118812,0.34510869565217395,0.6,1,0
PV,PV118,M,2009,3,C,84.650000000000006,0.082500000000000004,0.0,0.33333333333333331,0.035467087694823506,0.091836734693877542,0.10217391304347827,0.6,1,0
PV,PV118,M,2011,1,C,51.799999999999997,0.48999999999999999,0.0,3.0,0.0,0.021276595744680851,0.23550724637681161,1.0,2,1
PV,PV118,M,2011,2,C,68.450000000000003,0.16,0.2857142857142857,1.8571428571428572,0.068001231263289122,0.27966101694915257,0.2813299232736573,0.20588235294117646,3,1
PV,PV118,M,2011,3,C,82.899999999999991,0.65999999999999992,0.0,2.0,0.028550109597455867,0.17094017094017094,0.077122153209109728,0.2857142857142857,3,1
PV,PV118,M,2012,1,C,52.5,0.51000000000000001,0.83333333333333337,2.6666666666666665,0.0,0.04716981132075472,0.23550724637681156,1.0,2,1
PV,PV118,M,2012,2,C,73.300000000000011,0.17999999999999999,0.071428571428571425,1.6428571428571428,0.082931023838895918,0.22680412371134021,0.30056710775047263,0.6086956521739131,4,1
PV,PV118,M,2012,3,C,84.849999999999994,0.83749999999999991,0.19047619047619047,1.7142857142857142,0.070660665310452855,0.21008403361344538,0.18938127090301002,0.8076923076923077,7,1
PV,PV118,M,2013,1,C,50.899999999999999,0.81499999999999995,1.0,2.0,0.0,0.125,0.11594202898550726,0.5,1,0
PV,PV118,M,2013,2,C,74.049999999999997,0.16249999999999998,0.40000000000000002,1.5,0.09258145096361034,0.17857142857142858,0.099896480331262902,0.47619047619047616,4,1
PV,PV118,M,2013,3,C,82.799999999999997,0.1925,0.15384615384615385,1.5384615384615385,0.096379734053431726,0.19491525423728814,0.10416666666666667,0.5416666666666666,5,1
PV,PV133,M,2009,1,C,52.049999999999997,0.23000000000000001,2.0,0.0,0.0063281260397396863,0.091836734693877542,0.08804347826086957,0.6,0,0
PV,PV133,M,2009,2,C,72.475000000000009,0.077499999999999999,0.10526315789473684,1.0,0.062734766522257415,0.18811881188118812,0.34510869565217395,0.95,2,1
PV,PV133,M,2009,3,C,84.650000000000006,0.082500000000000004,0.59999999999999998,0.0,0.036602692325987625,0.091836734693877542,0.10217391304347827,0.5,0,0
PV,PV133,M,2011,1,C,51.799999999999997,0.48999999999999999,2.0,3.3333333333333335,2.2737367544323206e-13,0.021276595744680851,0.23550724637681161,1.0,2,1
PV,PV133,M,2011,2,C,68.450000000000003,0.16,0.16666666666666666,1.25,0.17496092974373803,0.27966101694915257,0.2813299232736573,0.7058823529411765,2,1
PV,PV133,M,2011,3,C,82.899999999999991,0.65999999999999992,0.2857142857142857,1.1428571428571428,0.2660350626386383,0.17094017094017094,0.077122153209109728,0.3333333333333333,2,1
PV,PV133,M,2012,1,C,52.5,0.51000000000000001,0.0,1.0,2.2737367544323206e-13,0.04716981132075472,0.23550724637681156,1.0,2,1
PV,PV133,M,2012,2,C,73.300000000000011,0.17999999999999999,1.8125,3.1875,0.099248304047592606,0.22680412371134021,0.30056710775047263,0.6956521739130435,2,1
PV,PV133,M,2012,3,C,84.849999999999994,0.83749999999999991,0.052631578947368418,0.94736842105263153,0.23211727176772085,0.21008403361344538,0.18938127090301002,0.7307692307692307,4,1
PV,PV133,M,2013,1,C,50.899999999999999,0.81499999999999995,0.0,1.0,2.2737367544323206e-13,0.125,0.11594202898550726,0.5,1,0
PV,PV133,M,2013,2,C,74.049999999999997,0.16249999999999998,0.0,0.66666666666666663,0.21953806437660833,0.17857142857142858,0.099896480331262902,0.42857142857142855,2,1
PV,PV133,M,2013,3,C,82.799999999999997,0.1925,0.0,0.45454545454545453,0.088440109261738453,0.19491525423728814,0.10416666666666667,0.4583333333333333,2,1
PV,PV114,M,2009,1,C,52.049999999999997,0.23000000000000001,0.0,1.0,0.0010577673433946179,0.091836734693877542,0.08804347826086957,0.5,2,1
PV,PV114,M,2009,2,C,72.475000000000009,0.077499999999999999,0.0,0.80000000000000004,0.018346728599873359,0.18811881188118812,0.34510869565217395,0.75,1,0
PV,PV114,M,2009,3,C,84.650000000000006,0.082500000000000004,0.20000000000000001,0.20000000000000001,0.18651021264876858,0.091836734693877542,0.10217391304347827,0.5,1,0
PV,PV114,M,2011,1,C,51.799999999999997,0.48999999999999999,1.0,1.0,0.0,0.021276595744680851,0.23550724637681161,1.0,2,1
PV,PV114,M,2011,2,C,68.450000000000003,0.16,0.0,0.66666666666666663,0.17236841779709919,0.27966101694915257,0.2813299232736573,0.6176470588235294,2,1
PV,PV114,M,2011,3,C,82.899999999999991,0.65999999999999992,0.0,0.375,0.11745226145852708,0.17094017094017094,0.077122153209109728,0.38095238095238093,3,1
PV,PV114,M,2012,1,C,52.5,0.51000000000000001,1.8333333333333333,3.3333333333333335,2.2737367544323206e-13,0.04716981132075472,0.23550724637681156,1.0,2,1
PV,PV114,M,2012,2,C,73.300000000000011,0.17999999999999999,0.3125,0.875,0.072871881290820284,0.22680412371134021,0.30056710775047263,0.6956521739130435,3,1
PV,PV114,M,2012,3,C,84.849999999999994,0.83749999999999991,0.33333333333333331,1.3809523809523809,0.2226163907907413,0.21008403361344538,0.18938127090301002,0.8076923076923077,8,1
PV,PV114,M,2013,1,C,50.899999999999999,0.81499999999999995,0.0,1.0,2.2737367544323206e-13,0.125,0.11594202898550726,0.5,1,0
PV,PV114,M,2013,2,C,74.049999999999997,0.16249999999999998,1.2857142857142858,1.5714285714285714,0.016025153838772049,0.17857142857142858,0.099896480331262902,0.3333333333333333,2,1
PV,PV114,M,2013,3,C,82.799999999999997,0.1925,0.0,0.54545454545454541,0.2319293414254251,0.19491525423728814,0.10416666666666667,0.4583333333333333,3,1
PV,PV117,M,2009,1,C,52.049999999999997,0.23000000000000001,2.0,0.0,0.0063526307714964854,0.091836734693877542,0.08804347826086957,0.6,0,0
PV,PV117,M,2009,2,C,72.475000000000009,0.077499999999999999,0.058823529411764705,0.82352941176470584,0.027648705362146114,0.18811881188118812,0.34510869565217395,0.85,1,0
PV,PV117,M,2009,3,C,84.650000000000006,0.082500000000000004,0.59999999999999998,0.20000000000000001,0.076149303507573707,0.091836734693877542,0.10217391304347827,0.5,1,0
PV,PV117,M,2011,1,C,51.799999999999997,0.48999999999999999,0.0,2.0,2.2737367544323206e-13,0.021276595744680851,0.23550724637681161,1.0,2,1
PV,PV117,M,2011,2,C,68.450000000000003,0.16,0.2857142857142857,0.8214285714285714,0.15920862049372586,0.27966101694915257,0.2813299232736573,0.8235294117647058,4,1
PV,PV117,M,2011,3,C,82.899999999999991,0.65999999999999992,0.22222222222222221,1.1111111111111112,0.15697423240772179,0.17094017094017094,0.077122153209109728,0.42857142857142855,4,1
PV,PV117,M,2012,1,C,52.5,0.51000000000000001,0.0,2.6666666666666665,2.2737367544323206e-13,0.04716981132075472,0.23550724637681156,1.0,2,1
PV,PV117,M,2012,2,C,73.300000000000011,0.17999999999999999,0.0,2.0,0.07793180357180754,0.22680412371134021,0.30056710775047263,0.6521739130434783,4,1
PV,PV117,M,2012,3,C,84.849999999999994,0.83749999999999991,0.055555555555555552,1.6111111111111112,0.16217636361616761,0.21008403361344538,0.18938127090301002,0.6923076923076923,9,1
PV,PV117,M,2013,1,C,50.899999999999999,0.81499999999999995,0.0,2.0,0.0,0.125,0.11594202898550726,0.5,1,0
PV,PV117,M,2013,2,C,74.049999999999997,0.16249999999999998,0.0,1.8333333333333333,0.012492397688223689,0.17857142857142858,0.099896480331262902,0.2857142857142857,3,1
PV,PV117,M,2013,3,C,82.799999999999997,0.1925,0.0,1.1000000000000001,0.11498643024473709,0.19491525423728814,0.10416666666666667,0.4166666666666667,4,1
PV,PV134,M,2009,1,NA,52.049999999999997,0.23000000000000001,nan,nan,NA,0.091836734693877542,0.08804347826086957,0.0,0,0
PV,PV134,M,2009,2,C,72.475000000000009,0.077499999999999999,0.0,0.88235294117647056,0.039900424672511856,0.18811881188118812,0.34510869565217395,0.85,1,0
PV,PV134,M,2009,3,C,84.650000000000006,0.082500000000000004,0.0,0.33333333333333331,0.16024999999993383,0.091836734693877542,0.10217391304347827,0.3,1,0
PV,PV134,M,2011,1,C,51.799999999999997,0.48999999999999999,0.0,1.0,0.0,0.021276595744680851,0.23550724637681161,1.0,2,1
PV,PV134,M,2011,2,C,68.450000000000003,0.16,0.0,0.8571428571428571,0.20756565716841432,0.27966101694915257,0.2813299232736573,0.20588235294117646,2,1
PV,PV134,M,2011,3,C,82.899999999999991,0.65999999999999992,0.0,0.83333333333333337,0.13723605794161514,0.17094017094017094,0.077122153209109728,0.2857142857142857,2,1
PV,PV134,M,2012,1,C,52.5,0.51000000000000001,0.0,2.0,0.0,0.04716981132075472,0.23550724637681156,1.0,2,1
PV,PV134,M,2012,2,C,73.300000000000011,0.17999999999999999,0.0,1.2,0.12490562021597582,0.22680412371134021,0.30056710775047263,0.6521739130434783,4,1
PV,PV134,M,2012,3,C,84.849999999999994,0.83749999999999991,0.052631578947368418,1.631578947368421,0.22408931305604879,0.21008403361344538,0.18938127090301002,0.7307692307692307,9,1
PV,PV134,M,2013,1,C,50.899999999999999,0.81499999999999995,0.0,2.0,0.0,0.125,0.11594202898550726,0.5,1,0
PV,PV134,M,2013,2,C,74.049999999999997,0.16249999999999998,0.1111111111111111,1.6666666666666667,0.16162527552917649,0.17857142857142858,0.099896480331262902,0.42857142857142855,2,1
PV,PV134,M,2013,3,C,82.799999999999997,0.1925,0.0,0.875,0.18318893479123463,0.19491525423728814,0.10416666666666667,0.3333333333333333,3,1
PV,PV144,M,2009,1,C,52.049999999999997,0.23000000000000001,2.0,0.0,0.00620809216497704,0.091836734693877542,0.08804347826086957,0.6,0,0
